ÇàÁ¤µ¿ÄÚµå,½Ã°£´ë±¸ºÐ,ÃÑ»ýÈ°ÀÎ±¸¼öÆò±Õ,60-64¼¼,65¼¼-69¼¼,70¼¼ÀÌ»ó
11200690,¹ã,21860.59642,663.2837399,403.3697463,619.8837647
11200720,¹ã,10763.87305,344.3016537,229.9216048,309.7876083
11200790,¹ã,19331.08477,602.7714945,427.1165712,636.9268704
11215710,¹ã,34798.55251,623.9735212,482.0736911,610.6540434
11215730,¹ã,20091.47021,508.3542521,361.9986416,492.7472346
11215740,¹ã,16942.9659,560.4049441,407.859083,551.5758652
11215750,¹ã,18917.84032,582.0516318,443.8472327,608.4511439
11215760,¹ã,17516.52864,621.6223584,470.3374408,692.1990347
11215770,¹ã,28496.45836,1086.249286,766.3736183,1099.811924
11215780,¹ã,15022.79239,423.9794974,318.6628933,441.9045948
11215810,¹ã,39057.72894,991.6190571,703.8345008,1023.928924
11215820,¹ã,26312.73955,815.4156057,598.556433,773.8720294
11215830,¹ã,22363.59045,771.616449,550.4299977,730.4527711
11215840,¹ã,25056.66118,792.9374943,553.511626,790.808739
11215847,¹ã,27178.66879,966.6801919,635.7191295,841.202293
11215850,¹ã,25985.26,765.8476634,486.2555864,720.351884
11215860,¹ã,24003.96604,800.6913342,560.163926,870.1968829
11215870,¹ã,32625.76597,1009.796042,673.3027374,905.7307113
11230536,¹ã,38463.74974,1310.918023,920.2083247,1439.209459
11230545,¹ã,29149.16217,1001.926184,835.1702,1364.704116
11230560,¹ã,33256.53675,1107.820957,842.6559847,1290.512558
11230570,¹ã,17424.35703,588.9749304,421.2760213,635.797642
11230600,¹ã,24504.17584,768.8853309,528.183931,780.0988351
11230610,¹ã,25400.99381,965.2783733,659.6092089,1004.243508
11230650,¹ã,35249.88547,1237.892634,859.5849961,1197.638454
11230660,¹ã,28948.98115,865.3133355,675.6875374,1020.594471
11230705,¹ã,17816.22415,747.9913306,630.2904509,921.0019668
11230710,¹ã,20433.01225,456.9922816,412.6573019,653.6159479
11230720,¹ã,16345.13913,432.267596,343.8850441,496.7583857
11230730,¹ã,21011.20321,624.0406263,505.763989,735.6694629
11230740,¹ã,23762.73937,560.9999429,431.1863126,710.3129863
11230750,¹ã,17974.39081,559.3609712,440.4350113,727.6417639
11260520,¹ã,23764.33461,836.5313332,586.8520757,941.72602
11260540,¹ã,17980.93277,661.5508867,541.8648057,749.5711
11260550,¹ã,10754.18871,387.2770212,275.2253484,395.5442597
11260565,¹ã,32378.28767,1157.754691,814.7400368,1215.627216
11260570,¹ã,22837.86437,891.3008042,678.2279601,933.0218255
11260575,¹ã,22056.00261,785.660425,588.5984162,861.0498289
11260580,¹ã,19903.9865,738.1257263,456.2781585,654.5471465
11260590,¹ã,24452.4324,783.9385416,578.6889412,833.5204094
11260600,¹ã,18336.25779,662.3979074,518.4844544,731.7015994
11260610,¹ã,29354.87823,1136.899419,883.7438191,1351.164884
11260620,¹ã,29268.20421,1066.684911,758.3093842,1166.31907
11260630,¹ã,19593.25251,713.2347016,567.5363705,822.9126238
11260655,¹ã,36199.91269,1459.62372,1082.425239,1547.06322
11260660,¹ã,13339.12314,536.3410541,387.9239409,574.7878395
11260680,¹ã,36558.36046,1324.127291,883.0170279,1216.530974
11260690,¹ã,19088.14233,728.2359227,509.8138906,787.1065896
11290525,¹ã,21032.96338,685.2969543,505.9335508,787.1936935
11290555,¹ã,26480.48152,707.1821751,503.37394,752.2367405
11290575,¹ã,25004.13301,557.8918438,421.288835,706.7955709
11290580,¹ã,15355.39562,541.7429504,442.9038714,652.0503689
11290590,¹ã,18255.31014,573.5077774,398.2088262,567.4650949
11290600,¹ã,23073.63184,504.7692375,399.2552516,606.2702982
11290610,¹ã,16679.83815,555.1955795,378.352289,573.6725004
11290620,¹ã,16998.74606,497.0885999,406.2591222,598.2884268
11290630,¹ã,23304.18386,779.56417,632.3397062,913.7041925
11290640,¹ã,15635.96368,466.8595074,338.1674989,550.0800532
11290650,¹ã,20409.95029,734.582308,593.4436083,933.9526821
11290660,¹ã,38436.40358,944.8915376,691.3819918,1080.216279
11290685,¹ã,17603.83975,545.006887,453.3728928,699.2743951
11290705,¹ã,42072.43229,1276.868496,937.8169142,1426.961824
11290715,¹ã,25391.37654,777.2073489,607.6057435,885.8007418
11290725,¹ã,23635.8805,734.8184508,598.1405088,861.0125463
11290760,¹ã,18024.76453,666.2844916,513.8201179,727.9216783
11290770,¹ã,13349.75365,508.7678111,396.914918,623.7805768
11290780,¹ã,8692.431625,323.2645195,251.2457977,369.7006765
11290810,¹ã,31102.79658,1113.120592,838.6821198,1343.048658
11305534,¹ã,26237.03487,927.697933,725.3307252,1208.685766
11305535,¹ã,24112.38125,916.1702643,700.6405658,1140.589523
11305545,¹ã,36182.1303,1259.478712,1002.933686,1627.616142
11305555,¹ã,27872.53214,1002.77225,820.3568877,1341.573472
11305575,¹ã,25829.22617,706.5512509,596.7525231,918.4042976
11305590,¹ã,20161.73607,679.3425328,532.8414143,817.3743615
11305600,¹ã,13832.59035,530.3894391,431.6040683,698.959219
11305606,¹ã,17564.00628,667.6470614,548.3024079,860.9929453
11305610,¹ã,19658.80376,765.8529422,584.7143868,939.4929204
11305620,¹ã,22080.72477,816.7317381,683.3293199,1110.60235
11305630,¹ã,29365.47198,1009.047666,726.135106,1174.527518
11305645,¹ã,19340.31818,703.4580865,570.6203293,956.6817028
11305660,¹ã,30978.29089,1166.450186,911.4537414,1485.063842
11320511,¹ã,22930.06308,882.6711338,615.3540657,939.5597201
11320512,¹ã,31426.18549,1150.613352,830.8854814,1288.63291
11320513,¹ã,13652.99719,517.7425654,352.3593803,569.750407
11320514,¹ã,32029.59495,1118.797589,809.0830227,1235.719948
11320515,¹ã,22042.73969,840.6255693,599.503255,845.0965133
11320521,¹ã,17124.87812,730.1124731,616.5058944,1007.62283
11320522,¹ã,21144.74643,897.7986682,712.7184322,1065.290467
11320660,¹ã,18135.72934,724.8560123,527.3701448,830.1052891
11320670,¹ã,20009.06094,823.941286,567.3053623,847.0071022
11320680,¹ã,16444.6434,602.1364019,423.7837431,664.140159
11320681,¹ã,14543.34383,607.1115847,409.9040476,564.6273009
11320690,¹ã,25264.16247,992.8801271,771.2751172,1166.590498
11320700,¹ã,13661.07626,557.3753066,453.7154175,691.0861767
11320710,¹ã,23157.76816,965.2700662,721.77515,1056.593022
11350560,¹ã,26884.75258,876.8094842,697.2722598,1026.553002
11350570,¹ã,21584.19352,780.6281882,673.4876344,1034.091983
11350580,¹ã,27931.19223,1018.274748,770.6983825,1186.09909
11350595,¹ã,47073.55717,1683.556902,1294.733821,1755.306574
11350600,¹ã,43150.55231,1255.235402,851.5785037,1284.038976
11350611,¹ã,27443.06205,976.9074037,697.5426257,915.0317757
11350612,¹ã,18372.47568,602.721316,437.5203066,596.361298
11350619,¹ã,24042.46378,554.4140904,350.2249829,511.6351858
11350621,¹ã,28155.29991,625.0692725,434.9001548,605.4640767
11350624,¹ã,20697.61957,677.3492517,528.112378,817.7514876
11350625,¹ã,36587.07472,1144.824226,906.8086662,1359.008918
11350630,¹ã,43146.30257,1785.860433,1286.840894,1813.777836
11350640,¹ã,29505.08052,1029.803969,763.2304144,1040.131431
11350665,¹ã,22775.08019,983.2804841,745.0996588,1233.713686
11350670,¹ã,23645.77013,899.6474227,679.5478586,1022.902994
11350695,¹ã,44392.26916,1398.044369,1052.005156,1485.886267
11350700,¹ã,19230.36703,552.883562,437.004234,587.5616114
11350710,¹ã,18896.64909,687.1332093,484.3868729,657.8121949
11350720,¹ã,16064.28351,534.3325148,388.5363582,534.1894308
11380510,¹ã,36274.72073,1325.387527,971.5476097,1418.600107
11380520,¹ã,38000.86431,1392.974006,1058.598459,1717.562443
11380530,¹ã,23461.38911,928.3019036,640.8060311,1003.55153
11380551,¹ã,26610.544,983.0404632,705.3618625,1052.238378
11380552,¹ã,26963.67576,868.474777,642.2038365,933.1415765
11380560,¹ã,27979.18588,974.8140534,704.3460892,1095.15197
11380570,¹ã,36960.42905,1277.218095,916.071754,1367.624319
11380580,¹ã,28149.29196,822.7405536,606.2802058,927.7773342
11380590,¹ã,19256.25601,542.8881231,386.5731663,564.1655616
11380600,¹ã,26492.89508,917.7980804,685.795326,1073.91002
11380625,¹ã,47066.35019,1489.015057,1097.990526,1652.914875
11380631,¹ã,26407.02666,939.688701,648.0113673,981.7875573
11380632,¹ã,16694.03497,653.6433772,473.9023948,714.013472
11380640,¹ã,13184.80436,487.8916725,375.5721453,573.9187193
11380650,¹ã,12399.39555,427.4392544,290.2864816,447.7151471
11380690,¹ã,65429.63752,1894.783676,1425.215412,2066.765689
11410520,¹ã,18539.96529,562.6335351,414.854331,655.5225772
11410555,¹ã,33753.82308,981.6080994,644.3721284,936.4624438
11410565,¹ã,29219.69447,891.104895,572.3804467,877.5010244
11410585,¹ã,40264.64817,757.7922731,521.3333012,852.2082041
11410615,¹ã,39179.47466,1021.767767,754.5579477,1186.887651
11410620,¹ã,25769.45457,933.3542642,642.3770078,966.5122444
11410640,¹ã,17913.50102,655.5413675,520.1631927,820.349528
11410655,¹ã,10856.65381,405.6334836,266.5417108,390.6618431
11410660,¹ã,16100.74453,607.9165632,431.0666466,642.9734861
11410685,¹ã,27699.12572,969.7035427,677.6703779,1050.192671
11410690,¹ã,16985.34229,432.6742426,310.4072342,481.8794849
11410700,¹ã,19960.54248,598.7333444,423.2320384,640.5576026
11410710,¹ã,15543.0458,486.6969161,319.342689,509.3184001
11410720,¹ã,40306.6201,1341.965155,1003.000741,1490.603146
11440555,¹ã,27536.796,798.666063,527.9178441,696.413848
11440565,¹ã,37024.65218,1133.850021,787.0853063,1122.16064
11440585,¹ã,22473.93224,728.9881507,513.4998502,732.3859728
11440590,¹ã,28013.46914,743.004424,534.0329142,742.0799891
11440600,¹ã,19421.39094,408.7118926,296.3472519,447.4122217
11440610,¹ã,12072.04133,289.8820168,200.0719488,283.8191448
11440630,¹ã,19749.33762,567.0865384,354.0559875,561.6077462
11440655,¹ã,28198.71735,686.8254315,438.5131488,688.6931239
11440660,¹ã,58802.55245,1047.905219,681.2552104,1169.367292
11440680,¹ã,20798.80205,522.6371607,344.3969763,493.4987246
11440690,¹ã,20700.94106,526.3952618,392.7920192,616.1988684
11440700,¹ã,19142.32103,507.5543037,373.9908232,581.5924823
11440710,¹ã,20241.30099,494.4214825,329.218486,522.6212721
11440720,¹ã,22593.23065,568.3844518,420.9849584,653.9192433
11440730,¹ã,36366.80499,960.2899548,775.9762223,1141.151537
11440740,¹ã,39853.21948,972.3382826,662.9148076,894.1730384
11470510,¹ã,42471.85287,1032.630329,772.1147098,1000.917466
11470520,¹ã,25959.21401,841.1666585,581.7973868,773.1062197
11470530,¹ã,22607.59614,779.4314996,531.1702066,731.4499379
11470540,¹ã,20130.34664,587.6237849,405.2448771,558.098973
11470550,¹ã,43245.51758,1043.55138,774.4513899,1061.23502
11470560,¹ã,16398.59129,665.3774618,510.8738563,708.592381
11470570,¹ã,16569.67829,612.6309423,458.4053997,643.8869284
11470580,¹ã,13750.01533,578.5535922,402.6861116,574.0613108
11470590,¹ã,13946.45499,490.0521655,382.3220696,519.4320438
11470600,¹ã,11573.25926,424.8341254,306.4643411,437.9143328
11470610,¹ã,5506.032195,205.8652793,153.0631774,210.7224167
11470611,¹ã,19065.23702,748.518646,568.0530378,808.7916515
11470620,¹ã,19314.8817,536.4251705,409.1567805,553.6784311
11470630,¹ã,15831.76053,443.3900696,349.6362142,450.3039495
11470640,¹ã,40465.85639,1371.761443,1026.441982,1446.348375
11470650,¹ã,34702.98473,1101.04556,840.9555391,1248.688045
11470670,¹ã,19263.0487,512.8069375,393.3147242,538.5801478
11470680,¹ã,26924.04705,852.7670783,691.8468963,988.260598
11500510,¹ã,34971.15128,1028.885002,669.7351116,837.284798
11500520,¹ã,22084.56297,636.97708,413.2957918,617.7378815
11500530,¹ã,17618.44939,633.337475,450.7933251,610.4053885
11500535,¹ã,31436.37883,1099.863098,863.3745967,1346.329922
11500540,¹ã,54744.20932,1826.383113,1419.795436,2126.725224
11500550,¹ã,13826.84489,441.3658047,352.6348463,478.6407487
11500560,¹ã,19422.10616,744.0096341,593.9825909,770.1357528
11500570,¹ã,19778.33383,647.6309044,510.1521032,831.4310998
11500590,¹ã,31798.72103,983.2539074,827.8604303,1158.356447
11500591,¹ã,22116.43864,804.2104912,564.3718542,827.0646009
11500593,¹ã,30677.41678,1011.693057,792.3963776,1191.396051
11500603,¹ã,37773.84796,1026.673269,669.7042538,885.4456267
11500604,¹ã,15606.41483,713.322476,548.1742182,778.3234368
11500605,¹ã,11172.37371,410.9420235,331.3749464,492.2147781
11500611,¹ã,34813.60936,945.5304827,629.6410055,936.3559933
11500615,¹ã,39169.74716,1134.646439,894.0559737,1175.548722
11500620,¹ã,31963.02824,914.7390434,656.0478806,967.7171235
11500630,¹ã,35596.98328,1184.018636,897.7962757,1228.414869
11500640,¹ã,25303.5718,928.6503607,713.3080221,1091.020361
11500641,¹ã,18902.39257,723.0964055,523.5123666,728.8708255
11530510,¹ã,33081.17846,883.2519962,746.7315484,966.1934959
11530520,¹ã,18356.70422,582.4518395,395.0120385,510.7348491
11530530,¹ã,31240.39983,1208.677703,870.4521874,1178.939615
11530540,¹ã,30280.94379,773.3292389,543.0858511,756.8182095
11530550,¹ã,18044.20366,695.6332379,505.6058403,698.7460928
11530560,¹ã,31246.91843,1012.219427,710.0111323,887.2481978
11530595,¹ã,10435.46921,385.242202,240.1636966,306.3179746
11530720,¹ã,23653.03121,809.0299647,618.3614135,875.5729345
11530730,¹ã,20063.5687,727.2570965,530.8123396,794.3742829
11530740,¹ã,29398.92284,1096.851873,817.1111267,1208.801682
11530750,¹ã,29163.90751,1056.774292,847.0745008,1280.720048
11530760,¹ã,16681.95042,663.8985778,513.733935,720.9649498
11530770,¹ã,17719.25074,574.8121518,442.6195469,677.3172677
11530780,¹ã,55455.25633,1656.777864,1246.468995,1977.966233
11530790,¹ã,23853.38334,859.9932927,632.1405155,891.5594806
11545510,¹ã,37685.15481,978.7311008,551.0725894,698.382767
11545610,¹ã,33990.157,1023.924938,764.9336611,1058.238851
11545620,¹ã,15790.06379,599.6859173,448.7189403,609.039841
11545630,¹ã,21737.44183,849.7951335,644.0445939,782.8716724
11545640,¹ã,12804.7739,515.2956478,360.1870497,461.4299572
11545670,¹ã,29459.88698,1043.139058,777.8312899,1147.784462
11545680,¹ã,18387.88333,698.0527397,563.0478923,802.1033559
11545690,¹ã,9688.939808,411.942304,312.5145049,391.989817
11545700,¹ã,13782.99966,512.2230434,425.455941,598.7730808
11545710,¹ã,13079.78614,497.5321929,390.1975076,602.0133468
11560515,¹ã,20103.28602,708.3184888,480.4255245,674.8855298
11560535,¹ã,43752.85217,1113.651327,816.1212056,1045.649541
11560540,¹ã,54379.97048,1417.391804,1104.31744,1838.94973
11560550,¹ã,20403.06837,598.8120711,472.2139082,666.882145
11560560,¹ã,38359.53027,914.7813707,702.7755038,1002.439313
11560585,¹ã,15646.97811,551.2595566,389.4701956,527.280436
11560605,¹ã,37776.73737,1027.339792,856.9919774,1278.19071
11560610,¹ã,18232.19027,423.369781,375.5348467,578.2905873
11560620,¹ã,25941.00047,683.3302847,422.83148,587.4118772
11560630,¹ã,18167.21346,629.605033,451.0603983,673.4546733
11560650,¹ã,15472.98946,587.5940925,424.3531491,536.5437721
11560660,¹ã,7713.447457,302.4399633,221.8179712,302.0687068
11560670,¹ã,7309.386862,291.7390723,206.6898682,268.8647981
11560680,¹ã,22066.38045,711.5962187,512.9156203,708.6561186
11560690,¹ã,15938.03769,478.5955954,326.564498,476.5446946
11560700,¹ã,17615.07464,657.4887497,484.7838635,722.4440656
11560710,¹ã,17066.84849,680.7869677,474.4637245,571.6402011
11560720,¹ã,25052.89808,1044.102557,653.7740616,829.6150353
11590510,¹ã,37665.50819,965.7858507,750.0462147,1133.060266
11590520,¹ã,17792.88799,639.6840264,454.7663213,691.7973318
11590530,¹ã,48827.7333,1461.269002,1118.582962,1673.790029
11590540,¹ã,25590.8318,784.9679247,615.6160639,947.0303966
11590550,¹ã,21161.48743,670.9332619,513.7120032,769.0438722
11590560,¹ã,26709.07818,876.5879876,680.197648,1006.601674
11590605,¹ã,31832.33473,1002.679476,709.0815427,1048.487415
11590620,¹ã,26706.4648,871.3830891,656.2020845,944.0394541
11590630,¹ã,33122.40567,1144.426319,913.9966441,1322.495811
11590640,¹ã,21349.5614,785.7056721,589.6627775,888.8602471
11590650,¹ã,14617.10307,506.5351864,392.7661953,538.9428511
11590651,¹ã,12381.16161,398.7478207,304.4672724,448.3522545
11590660,¹ã,40989.38825,1093.407277,880.3185062,1311.184228
11590670,¹ã,17917.02786,585.6053823,453.9888652,609.1338026
11590680,¹ã,23875.96634,693.3534736,539.6194904,848.3747535
11620525,¹ã,20611.45293,604.0960905,482.6316671,741.3260553
11620545,¹ã,11418.68124,372.4483646,280.6787436,435.4894783
11620565,¹ã,28928.81533,866.6214355,695.2958353,1041.443692
11620575,¹ã,26474.028,658.5772449,542.4809256,877.6090293
11620585,¹ã,25205.39708,433.9722013,347.749499,561.9633558
11620595,¹ã,39870.31927,962.3322222,751.6087904,1150.687948
11620605,¹ã,30542.99561,952.6076005,752.8229046,1129.535417
11620615,¹ã,18111.3822,454.4763958,384.2380039,563.8565238
11620625,¹ã,25427.70375,668.5456822,583.9676194,842.9080952
11620630,¹ã,25749.48583,827.0402287,630.9241616,956.0311023
11620645,¹ã,24899.28884,628.9385826,495.8927053,735.8500274
11620655,¹ã,18070.62905,468.1935225,419.7340222,654.7617565
11620665,¹ã,20344.82944,525.6911269,434.0592902,669.5599341
11620685,¹ã,23183.64808,643.6161294,521.072844,827.1557673
11620695,¹ã,29121.135,585.8793719,447.2944646,674.800913
11620715,¹ã,12490.92534,417.4127736,334.9653838,489.7431546
11620725,¹ã,27848.65284,847.8603056,625.3688357,853.9034042
11620735,¹ã,30122.45801,646.8525928,497.1235498,810.6465888
11620745,¹ã,24355.95758,922.628504,776.8485719,1263.324811
11620765,¹ã,24154.69664,809.6431739,632.6645764,915.0586005
11620775,¹ã,20649.63514,773.6263292,556.0530641,864.5882305
11650510,¹ã,26128.87568,679.2592536,574.9226531,840.5121384
11650520,¹ã,32072.49412,706.0546175,518.3608184,762.1048578
11650530,¹ã,49741.72418,1376.760322,1001.451901,1501.126963
11650531,¹ã,36776.19986,862.1301374,657.6222557,954.1720657
11650540,¹ã,33095.08435,843.3098946,619.8912355,887.5906518
11650550,¹ã,10231.45754,283.4635337,234.9392255,353.6732181
11650560,¹ã,33723.81356,749.0646224,561.4224066,797.4077168
11650570,¹ã,17151.86211,391.1250039,335.7815061,488.439363
11650580,¹ã,18318.17,497.8175711,371.9581206,552.1236454
11650581,¹ã,32692.18415,921.0848742,741.4553857,1048.737577
11650590,¹ã,23688.84562,699.3354108,515.1366775,840.2860489
11650600,¹ã,19177.08077,608.620111,490.1504007,688.6036614
11650610,¹ã,22593.50957,761.0330187,592.5962202,849.417388
11650620,¹ã,23408.5547,850.6077477,666.9934863,911.0838897
11650621,¹ã,25637.71598,759.5886953,555.4176792,894.3680204
11650651,¹ã,45453.6637,1409.770669,1131.916657,1464.945554
11650652,¹ã,32652.18902,979.9344179,700.4462873,856.749486
11650660,¹ã,24004.8964,791.2090072,586.9235063,832.4082055
11680510,¹ã,29259.45705,659.0104511,510.9724777,800.722759
11680521,¹ã,36523.88941,766.7911353,641.0248383,881.5317914
11680531,¹ã,35794.75158,725.8043638,598.6287874,945.8016317
11680545,¹ã,37066.21475,928.3084137,761.5287945,1193.445365
11680565,¹ã,36286.70176,1017.593984,728.2428891,984.5060679
11680580,¹ã,23795.02708,602.0296993,438.5726654,573.1053029
11680590,¹ã,34267.79111,667.2142537,542.4108367,839.6812446
11680600,¹ã,28822.30814,506.765842,423.939815,608.7180067
11680610,¹ã,43671.24765,1087.408667,875.7357309,1171.997813
11680630,¹ã,31695.36743,536.3401384,384.1046682,589.7822984
11680640,¹ã,75209.08756,1361.079582,964.4914332,1349.84933
11680650,¹ã,47084.12485,871.1534984,657.4929405,969.6797316
11680655,¹ã,26285.62367,827.8246463,655.2083736,816.2092231
11680656,¹ã,30679.20505,799.8750296,687.513989,954.0701847
11680660,¹ã,9468.965201,312.3471907,300.6452139,405.640984
11680670,¹ã,20677.23599,713.2728531,603.7734148,797.1439221
11680690,¹ã,16782.96179,573.757213,458.1722404,566.6392523
11680700,¹ã,47844.80984,1352.859313,1068.711112,1502.340807
11680720,¹ã,23104.74827,765.6040679,639.2646413,838.1244198
11680730,¹ã,18180.63113,751.7763696,605.972449,773.8431173
11680740,¹ã,14738.85719,489.5198169,405.3361579,528.4088185
11680750,¹ã,23857.47683,981.0998985,812.6039269,1136.607008
11710510,¹ã,16859.52198,746.7417798,506.2218837,666.332039
11710520,¹ã,34740.09909,1182.615621,913.2535263,1255.235129
11710531,¹ã,12644.41802,491.3263479,356.0951172,502.3199734
11710532,¹ã,15399.4391,566.0064138,453.1709211,651.3769463
11710540,¹ã,14222.36888,557.7765426,471.8314015,619.3568224
11710550,¹ã,18080.27747,825.452992,604.816923,759.0636252
11710561,¹ã,17683.24427,544.5736275,420.2460662,561.0937445
11710562,¹ã,34826.17335,1023.55258,686.7944345,901.8934096
11710566,¹ã,18253.63386,643.5162165,533.5075695,751.5631147
11710570,¹ã,39420.1287,1502.392151,1140.924529,1439.653998
11710580,¹ã,29465.95087,872.8626458,642.8343523,861.7432363
11710590,¹ã,21002.67067,748.6059572,562.3889931,722.2015591
11710600,¹ã,36365.35363,1094.070493,807.9741285,1098.252121
11710610,¹ã,32408.01071,918.4151084,690.6655605,916.526868
11710620,¹ã,35331.6823,1268.009775,798.4449163,996.9824627
11710631,¹ã,28919.41788,1094.733036,739.2365474,901.0310369
11710632,¹ã,30175.94459,1086.157253,759.9311068,997.8727914
11710641,¹ã,21796.33649,768.1925768,575.7753158,711.9633247
11710642,¹ã,37580.41172,1017.898469,719.1742026,934.2036205
11710646,¹ã,35436.44896,1119.037765,874.1440895,1047.245383
11710647,¹ã,35683.57878,842.3789681,600.6351341,698.7686063
11710650,¹ã,36142.45799,978.250047,721.8658882,1083.261503
11710670,¹ã,37908.71138,871.5647486,691.6938643,982.4389086
11710680,¹ã,35640.62444,1136.117911,909.5826191,1241.621365
11710690,¹ã,22047.11878,621.6790249,482.8276057,674.0097459
11710710,¹ã,30274.71579,922.1801719,725.0028769,960.8963282
11710720,¹ã,10427.93057,341.7827326,348.9813227,523.9882542
11740515,¹ã,46628.98418,1447.874491,1079.958573,1595.790316
11740520,¹ã,36250.3523,1347.734327,956.1961238,1235.400244
11740530,¹ã,31709.43987,1187.737455,884.9531565,1087.482494
11740540,¹ã,17297.4936,623.5774083,456.4316481,540.3726037
11740550,¹ã,26125.7519,785.1147241,554.4456426,680.9638499
11740560,¹ã,23889.07489,847.5799777,614.760678,856.6422773
11740570,¹ã,30227.25048,1065.308453,838.3819578,1113.866022
11740580,¹ã,15736.10353,555.7455894,382.6998783,547.6079536
11740590,¹ã,16001.24303,519.005245,377.3606567,500.1044889
11740600,¹ã,33742.21311,1306.508758,948.0992794,1274.537978
11740610,¹ã,46841.42975,1747.175218,1290.513069,1799.599383
11740620,¹ã,30711.26106,1130.624021,821.921052,1169.511539
11740640,¹ã,25145.46164,849.3468542,661.7039578,974.8095779
11740650,¹ã,27215.1505,1001.336495,758.9262676,1091.771796
11740660,¹ã,26986.27768,937.9694913,695.8496937,987.2421167
11740685,¹ã,54102.55504,2124.755181,1566.070713,2142.62811
11740690,¹ã,7702.116449,263.4637786,202.2138444,296.9156251
11740700,¹ã,27148.33415,1011.139297,820.3821985,1258.305096
