구명,단지명,주택유형,세대수,주소,우편번호,경도,위도,H/B,행정동,행정동_경도,행정동_위도
은평구,불광롯데캐슬(불광4),재개발,100,불광로 64 (불광동 불광 롯데캐슬),3364,126.9324706,37.61313205,H,불광1동,126.9320869,37.61035877
은평구,갈현 공공기숙사(희망하우징),기타임대,41,통일로 943 (갈현동),3314,126.9194498,37.62713433,H,갈현1동,126.9167417,37.6236223
은평구,기자촌11단지(은평3-12임대),장기전세,426,연서로46길 7 (진관동),3308,126.9326829,37.63396525,H,진관동,126.9210659,37.63496688
은평구,북한산푸르지오(녹번1-3),재개발,1230,통일로 660 (녹번동 북한산푸르지오아파트),3370,126.9360493,37.60590145,H,녹번동,126.92992,37.60221616
은평구,산새마을 두레주택,기타임대,5,가좌로11나길 23(신사동 은평구 산새마을 두레주택),3439,126.9053189,37.59624587,H,신사2동,126.9082235,37.59023973
은평구,힐스테이트백련산4차,재건축,963,백련산로 37(응암동 힐스테이트백련산4차아파트) ,3469,126.9222745,37.58941333,H,응암2동,126.9230743,37.59461474
은평구,힐스테이트(녹번제1-1구역),재개발행복(리츠2호),952,은평구 통일로610(녹번동21-269),3373,126.9359478,37.60198245,H,녹번동,126.92992,37.60221616
은평구,래미안베라힐즈아파트(녹번1-2구역),재개발행복(리츠2호),1305,은평구 통일로 630(녹번동 21-134),3372,126.9359558,37.60284497,H,녹번동,126.92992,37.60221616
은평구,은뜨락(서울리츠1호),행복(리츠1호),350,은평구 통일로 972(진관동 235-28),3311,126.9199312,37.63013936,H,진관동,126.9210659,37.63496688
은평구,응암역효성해링턴플레이스(신사19),행복(재건축),380,은평구 가좌로 334(신사동 372),3437,126.9087701,37.5981159,H,신사1동,126.9117699,37.59779274
은평구,이룸채(은평준주거2),행복(리츠1호),630,은평구 통일로1045(진광동 48),3312,126.9164471,37.63582216,H,진관동,126.9210659,37.63496688
은평구,백련산 SK VIEW 아이파크아파트(응암10구역),재개발행복(리츠2호),1305,은평구 응암로30길 16(응암동 417-5),3346,126.9193946,37.59522857,H,응암2동,126.9230743,37.59461474
은평구,백련산파크자이,행복(재건축),678,은평구 백련산로67(응암동626-53),3468,126.9216198,37.59279721,H,응암2동,126.9230743,37.59461474
의정부시,상계장암1단지(수락산리버시티1단지),국민장기,680,누원로 51 (장암동 수락리버시티1단지),11727,127.0522646,37.69055657,H,장암동,127.0542709,37.72640488
의정부시,상계장암2단지(수락산리버시티2단지),국민장기,473,누원로 52 (장암동 수락리버시티2단지),11727,127.0536266,37.69071282,H,장암동,127.0542709,37.72640488
종로구,무악현대(무악1),재개발,550,통일로 246-11 (무악동 무악현대아파트),3025,126.9591269,37.57509668,H,무악동,126.9582457,37.57598547
종로구,경희궁자이(돈의문1구역),재개발행복(리츠2호),496,송월길 130(행촌동 경희궁자이 1단지),3166,126.9644965,37.5722356,H,교남동,126.9645751,37.5684336
종로구,종로구 충신동 연극인 두레주택 6호점,기타임대,4,종로구?충신4길?28-3(충신동 1-198),3098,127.0079932,37.57535874,H,종로5.6가동,127.0050713,37.57203198
종로구,종로구 충신동 연극인 두레주택 4호점,기타임대,4,종로구?충신4길?31-24(충신동 1-136),3098,127.0081951,37.57616935,H,종로5.6가동,127.0050713,37.57203198
종로구,종로구 충신동 연극인 두레주택 2호점,기타임대,6,종로구 충신4길 18(충신동 1-232),3098,127.0078042,37.5756914,H,종로5.6가동,127.0050713,37.57203198
종로구,종로구 충신동 연극인 두레주택 1호점,기타임대,5,종로구 충신길 80-4(충신동 1-66),3098,127.0070304,37.57629016,H,종로5.6가동,127.0050713,37.57203198
종로구,종로구 충신동 연극인 두레주택 5호점,기타임대,4,종로구 충신4길 31-22(충신동 1-139),3098,127.0081651,37.57607033,H,종로5.6가동,127.0050713,37.57203198
종로구,종로구 충신동 연극인 두레주택 3호점,기타임대,3,종로구 충신길 80-4(충신동 1-239),3098,127.0070304,37.57629016,H,종로5.6가동,127.0050713,37.57203198
중구,약수하이츠동아(신당4),재개발,684,동호로10길 30 (신당동 약수하이츠),4593,127.0163114,37.55530792,H,청구동,127.0147174,37.55703138
중구,신당삼성(신당5),재개발,440,청구로1길 23 (신당동 삼성아파트),4588,127.0184475,37.55853588,H,청구동,127.0147174,37.55703138
중구,하왕한진그랑빌(하왕1-2),재개발,116,왕십리로39길 30 (신당동 한진그랑빌아파트),4580,127.0257107,37.56372841,H,신당5동,127.021877,37.56513204
중구,남산타운(신당3),재개발,2034,다산로 32 (신당동 남산타운),4595,127.0056772,37.54716677,H,약수동,127.0090037,37.55243326
중구,중림삼성(충정삼성),재개발,355,중림로4길 41 (중림동 삼성사이버빌리지),4502,126.9648438,37.55705256,H,중림동,126.9661776,37.55916822
중구,황학롯데캐슬(황학),재개발,336,청계천로 400 (황학동 롯데캐슬베네치아),4572,127.0214639,37.57081055,H,황학동,127.0214113,37.56748552
중구,래미안신당하이베르(신당6),재개발,161,퇴계로90길 74 (신당동 래미안신당하이베르아파트),4582,127.0209858,37.56103798,H,동화동,127.0194353,37.55999678
중구,청구e-편한세상(신당7),재개발,158,청구로 64 (신당동 청구 e편한세상),4587,127.015451,37.55996016,H,동화동,127.0194353,37.55999678
중구,만리동예술인협동조합,기타임대,29,만리재로27길 69 (만리동2가),4500,126.9620879,37.55419456,H,중림동,126.9661776,37.55916822
중구,서울역센트럴자이(만리2구역),재개발행복(리츠2호),1341,만리재로 175,4500,126.9644582,37.55478004,H,중림동,126.9661776,37.55916822
중랑구,면목,영구임대,905,용마산로 228 (면목동 도시개발아파트),2257,127.0883012,37.57416749,H,면목4동,127.0856263,37.5746896
중랑구,신내12,영구임대,1000,봉화산로 153 (상봉동 신내12단지신내아파트),2044,127.0916098,37.60581862,H,상봉1동,127.0872134,37.59984775
중랑구,신내10,영구공공,1432,신내로 115 (신내동 신내10단지아파트),2043,127.0949042,37.60929753,H,신내2동,127.0941789,37.60624664
중랑구,신내9,공공임대,335,신내로 127 (신내동 신내9단지신내아파트),2026,127.0956519,37.61086744,H,신내2동,127.0941789,37.60624664
중랑구,청광플러스원,재건축,109,동일로136길 15 (중화동 청광플러스원),2050,127.0801934,37.60257453,H,중화1동,127.080674,37.60117145
중랑구,묵동월드메르디앙,재건축,141,중랑천로 316 (묵동 묵동월드메르디앙아파트),2004,127.0733387,37.6132804,H,묵2동,127.0760215,37.6096042
중랑구,신내데시앙,국민장기,1326,용마산로 669 (신내동 신내데시앙아파트),2053,127.0989769,37.609769,H,신내1동,127.0993653,37.60587478
중랑구,묵동리본타워(묵동시프트),장기전세,86,신내로 277 (묵동 묵동리본타워),2021,127.0862311,37.61903369,H,묵1동,127.0784844,37.61241368
중랑구,신내3-2(신내데시앙포레),국민장기,1896,신내역로 165 (신내동 신내우디안2단지),2055,127.1097561,37.61655923,H,신내1동,127.0993653,37.60587478
중랑구,현대프레미어스엠코(상봉8),재개발,497,망우로 353 (상봉동 상봉 프레미어스 엠코),2087,127.0916241,37.59833282,H,상봉1동,127.0872134,37.59984775
중랑구,신내3-1(신내우디안1단지),국민장기,1402,신내역로1길 85 (신내동 신내우디안1단지),2055,127.1062937,37.61680909,H,신내1동,127.0993653,37.60587478
중랑구,면목2코오롱하늘채,재건축,265,용마산로 210 (면목동 용마산 하늘채),2256,127.0870742,37.57185581,H,면목4동,127.0856263,37.5746896
중랑구,신내 의료안심주택,기타임대,222,신내로16길 33 (신내동 신내동 의료안심주택),2053,127.097663,37.6141744,H,신내1동,127.0993653,37.60587478
중랑구,우디안3(행복주택),행복(공사 건설형),50,신내역로1길 142(신내동 우디안3단지),2263,127.110353,37.6176622,H,신내1동,127.0993653,37.60587478
중랑구,e편한세상화랑대,재건축,719,숙선옹주로 45(묵동 e-편한세상화랑대),2030,127.0827355,37.61562144,H,묵1동,127.0784844,37.61241368
중랑구,우디안 4단지(신내3지구 4단지),행복(공사 건설형),289,중랑구 신내역로 160(신내동 신내3),2263,127.111457,37.61675513,H,신내1동,127.0993653,37.60587478
중랑구,신내 글로리움(신내동 640),행복(공사 건설형),229,중랑구 신내로 208(신내동 640),2052,127.0931176,37.61700015,H,신내1동,127.0993653,37.60587478
