정류소명,X좌표,Y좌표,정류버스수
마천2동주민센터,127.148022821,37.4970256823,4
영동일고트리지움APT정문앞,127.0919220161,37.5090431135,4
삼학사길사거리,127.0970403742,37.5046402623,4
잠실근린공원.성현교회,127.0814862231,37.5062944165,4
아시아선수촌아파트삼거리.성현교회,127.0801297162,37.5065416398,4
영동일고레이크팰리스앞,127.0920116619,37.5088804114,4
파크데일아파트입구,127.1546334676,37.4975729868,4
강동리버스트상가,127.1747467955,37.5722907508,4
강일리버파크1단지.3단지,127.1733783051,37.5672327532,4
잠실파크리오아파트앞,127.10990142,37.5195554148,4
잠실중학교.장미종합상가,127.1008911325,37.5172346526,4
송파여성문화회관,127.1095866202,37.5067792817,4
송파초등학교.송파동성당,127.1112855985,37.508683613,4
문정3차푸르지오아파트.송파파인타운1단지,127.1335802752,37.4866680861,4
신천동진주아파트,127.1095398771,37.5165190635,4
송파배드민턴체육관,127.1379864451,37.4942617983,4
경찰병원.KT가락지사,127.1222738297,37.4961892284,4
위례서일로마을입구,127.1367591466,37.4666071011,4
위례자이,127.137204197,37.4702973385,4
배재중고등학교,127.1494510093,37.554756282,4
서울장애인종합복지관,127.1465848202,37.5547539214,4
아주중학교,127.0770059337,37.504986316,4
역삼럭키아파트.역삼월드메르디앙아파트,127.0387426529,37.4917916003,4
뱅뱅사거리.역삼동,127.0336179532,37.4902213495,4
래미안리더스원아파트,127.0274259079,37.4901792734,4
초이동,127.1613824804,37.5419707481,4
둔촌2동주민센터,127.1429044108,37.5343241345,4
올림픽공원장미광장,127.1263334768,37.5126591223,4
아크로힐스논현,127.0403789266,37.5093004128,4
삼성서울병원정문,127.0829077021,37.486523678,4
대청역,127.0788475111,37.4933219148,4
삼성서울병원정문건너편,127.0825055542,37.4870412743,4
일원역,127.0833080447,37.4851223267,4
세곡문화복지회관,127.1079345129,37.4689577471,4
세곡문화복지관,127.1080335536,37.4691260874,4
문현고등학교,127.1291558038,37.4805307937,4
영동농협풍림아이원아파트,127.0567944809,37.5025237339,4
도성초교사거리,127.0517731511,37.5009116143,4
서초푸르지오써밋,127.0221156359,37.5011810858,4
세곡동,127.109527,37.464872,4
장지역가든파이브라이프동,127.1248158183,37.4791554377,4
가든파이브.웍스동,127.1212812025,37.4783601038,4
서초아트자이아파트,127.0106825134,37.4856807289,4
더현대서울,126.927901726,37.5251456893,4
동작실버센터입구,126.9567754638,37.5130460494,4
충정로역5호선,126.9639326293,37.5618021853,4
소방서앞,127.041646334,37.4700052165,4
보광동주민센터,127.00054866,37.5264839994,4
국립중앙박물관용산가족공원,126.9797767171,37.520780854,4
이촌역,126.9738456821,37.5225350028,4
용산세무서,126.9700687673,37.5235111426,4
용산공고,126.9672138843,37.5251579913,4
서울역,126.9738393155,37.553669256,4
보광동신동아아파트,127.0014551457,37.5255900129,4
남대문시장,126.9800196252,37.5613289437,4
휘문고.대치2동주민센터,127.0657710813,37.5035822216,4
개포시장.개포5단지상가,127.0684206024,37.4894256105,4
남산체육관,126.9927887049,37.542655862,4
용암초등학교.이태원2동주민센터,126.9908134621,37.5448007517,4
보성여중고입구,126.9858230732,37.5463568259,4
후암약수터,126.9842509509,37.5485214696,4
"남산도서관, 용산도서관",126.9815549995,37.5522426268,4
방배동경남아파트,127.0003801054,37.477088934,4
왕십리광장.왕십리역4번출구,127.0369869249,37.5613053229,4
양재노인종합복지관,127.0421251234,37.4833296049,4
월암종점,126.9563755151,37.3023750114,4
잿말.레솔레파크,126.9560538649,37.304576425,4
월암교,126.957392822,37.3058257758,4
월암ic.월암동,126.9582948971,37.3065199752,4
도룡마을,126.9581726326,37.3102527272,4
부곡체육공원,126.9579783672,37.3140566793,4
장안마을.부곡동주민센터,126.9578060545,37.319024612,4
의왕고등학교,126.9575704011,37.3218656076,4
부곡복지회관,126.9579257119,37.3242274554,4
창말.의왕테크노파크,126.9580605992,37.3334376737,4
컨테이너기지,126.9609247894,37.334507227,4
교동,126.9646755799,37.335979974,4
재활용센타,126.9671287368,37.3375803318,4
중앙도서관,126.970389089,37.34051496,4
고천.의왕시청,126.9739992673,37.3484717168,4
오전동주민센터,126.9709391132,37.3532868267,4
가구단지입구,126.9642646478,37.3599561395,4
호계사거리,126.9593430783,37.3703670113,4
위례119안전센터.위례포레스트부,127.1455128593,37.4602567426,4
한국폴리텍대학,127.1517845863,37.4581978419,4
을지대학교.생활관,127.1669043406,37.4612143608,4
을지대학교,127.1659982697,37.4604226568,4
은행시장.남한산성시장.은행동청,127.1644230587,37.4586046156,4
남한산성입구역.법원검찰청,127.1594551649,37.4511852037,4
금광시장,127.1588538528,37.4497953098,4
단대동행정복지센터.성남만남지 ,127.1579118605,37.447763057,4
개나리골입구,127.0476501748,37.4574552186,4
새원마을,127.0507149808,37.454293885,4
본마을,127.051246323,37.4532833788,4
청계산입구역,127.0542118309,37.4486205156,4
포이사거리삼호물산,127.0451544176,37.4783977428,4
영동2교,127.0435062261,37.4824813921,4
도곡2동주민센터대치중학교,127.0454205659,37.4843362096,4
신림사거리.신원시장,126.927448,37.483858,4
한남운수대학동차고지,126.9398084747,37.4704134114,4
에이스하이엔드타워5차,126.8793106619,37.4856016324,4
원효대교북단,126.9559096863,37.5320226591,4
용산전자상가.전자랜드,126.9585131327,37.5329333263,4
가림중학교,126.8794893744,37.4576086175,4
하안3동행정복지센터.하안주공7.,126.8813189212,37.458637747,4
광명시평생학습원.이편한세상센 ,126.869025043,37.4664553451,4
복지관운동장,126.8688002101,37.4691493352,4
철산푸르지오하늘채아파트,126.8679540469,37.4723436903,4
철산센트럴푸르지오,126.8676168652,37.4723713816,4
광명이편한세상센트레빌아파트,126.8685146716,37.4691624011,4
하안1동행정복지센터,126.8691991009,37.4653715437,4
광명시청.한국폴리텍대학,126.863717583,37.4778209665,4
철산주공12단지,126.8743863088,37.476801988,4
철산주공8단지,126.8682422602,37.4807393022,4
서면초.안서중.광명경영회계고,126.8798616386,37.4371359455,4
설월리마을.금강정사,126.8789301423,37.440108627,4
소하성당,126.8795693857,37.4413814661,4
수자원공사광명가압장,126.8810896255,37.446544725,4
가리대사거리.소하상업지구,126.882674967,37.4485641446,4
소하초중고등학교,126.8870785453,37.4496208752,4
난향동주민센터,126.91912838,37.4613169079,4
서울난향초등학교.난향동주민센터,126.9189140272,37.4627389653,4
관악산휴먼시아.신림푸르지오2차,126.919330111,37.4604589522,4
신길건영아파트,126.9020063022,37.5036301131,4
군포소방서,126.9263661693,37.3512032668,4
시민체육광장,126.9351154,37.354421851,4
경기폴리텍고등학교,126.9236617978,37.3590035114,4
둔전초등학교,126.9234137614,37.3612631928,4
비산농협,126.9326723619,37.3978996489,4
비산롯데캐슬,126.9388546492,37.3985965015,4
미륭아파트,126.9426759036,37.3986439744,4
관양중학교,126.9605825416,37.4033838315,4
중촌마을.동안치매안심센터,126.9656090478,37.4042523103,4
동양월드타워,126.9443664468,37.3990536668,4
산본1동입구,126.9395808696,37.3704931672,4
부곡버스공영차고지,126.9293480479,37.3209725626,4
군포부곡도서관,126.9345295677,37.3226154293,4
부곡중앙중.군포중앙고등학교,126.9373117597,37.3229829017,4
부곡3단지아파트,126.9400108628,37.323895112,4
부곡지구입구,126.9400409063,37.3252122295,4
군포첨단산업단지,126.9395103595,37.3265093213,4
한국복합물류,126.9362861418,37.3293408743,4
군포시청.산본역,126.9336497287,37.3602584371,4
유회진학술정보관.제1공학관,126.9525051396,37.4513125944,4
에너지자원연구소,126.9521961332,37.4534684653,4
공대입구,126.9497653503,37.4553340762,4
농생대,126.9492293878,37.4570877067,4
자연대.행정관입구,126.948902281,37.46013801,4
법대.사회대입구,126.9489927696,37.4631619052,4
서울대정문,126.9486176561,37.4652354813,4
경영대,126.9508951018,37.4658510814,4
수의대입구.보건대학원앞,126.9546892012,37.4658842928,4
국제대학원,126.9548556393,37.4636280276,4
신소재,126.9502019895,37.4535845531,4
쑥고개,126.9403642422,37.4785722833,4
쑥고개시장,126.9432462498,37.4795584258,4
영락고교.영락의료과학고,126.9456430775,37.4793441136,4
청룡시장,126.9478803379,37.4791135627,4
신사동진양빌딩앞,126.9146536582,37.4876998892,4
보라매갑을아파트,126.9220203121,37.4898788533,4
봉천교,126.9271393712,37.4894794076,4
두산.벽산아파트.서울관광고등학교,126.9452314119,37.4869798616,4
관악동부센트레빌아파트앞,126.9520094474,37.4863115857,4
중앙동성당앞,126.9548580276,37.4858160878,4
벽산.두산아파트.서울관광고등학교,126.9451608613,37.4870619432,4
군포중학교,126.9470798683,37.3558066704,4
금정가구거리,126.9452066344,37.3677879908,4
독산주공13단지,126.8876552101,37.4567976303,4
한국산업단지공단.이마트구로점,126.8966020131,37.4840454832,4
시흥모터스,126.8897101437,37.4704782362,4
신길5동새마을금고우리시장,126.9044459918,37.4982295562,4
신길5동새마을금고,126.9045757941,37.4986738519,4
고대구로병원후문,126.884308043,37.4932364146,4
구로고등학교,126.8915907527,37.4966071259,4
구로도서관.대성스카이렉스,126.8911959545,37.4996634704,4
당산삼성아파트,126.8979052057,37.5287083249,4
금빛공원앞,126.9043602288,37.4531795754,4
하안119안전센터,126.8777990899,37.4612743413,4
구로역.나인스애비뉴,126.8834540819,37.4998064382,4
역촌초등학교,126.9159489191,37.6021736962,4
구산역4번출구,126.9173678461,37.61210523,4
구산역3번출구.예일여고,126.9169878166,37.6107347585,4
신목동역,126.8815876596,37.5460109539,4
하이스트학원.종로학원,126.8695612414,37.5249711329,4
신트리사거리,126.8560207051,37.5131421652,4
오류동삼거리,126.8408480836,37.4953567119,4
동부골든아파트후문,126.8420647365,37.499787899,4
거성푸르뫼아파트,126.8437604807,37.5005240859,4
한강대교(가상),126.9571067224,37.5139746829,4
신공항TG(가상),126.6647535634,37.5696897725,4
북인천IC(가상),126.6064444917,37.5528517607,4
영종대교(가상),126.541634,37.52179043,4
공항입구JC(가상),126.5083067251,37.506165796,4
신불IC(가상),126.4893195551,37.4575756331,4
GS주유소(가상),126.6011753018,37.4775351393,4
당산초등학교앞,126.8946167594,37.5389029287,4
부인초교,126.7480659718,37.4898573751,4
꿈동산.사랑마을,126.7574845687,37.4936787978,4
상도중학교,126.7595343923,37.4933833967,4
팰리스카운티.부천서초교입구,126.7664726366,37.4881322624,4
KT부천지사,126.7752556898,37.4868446181,4
부천대입구,126.777875333,37.4864684001,4
부천북초등학교.원미동우체국,126.7852908889,37.4947071627,4
부천동행정복지센터.원미어울마 ,126.7858935792,37.4974926451,4
춘의테크노파크단지앞,126.7864411079,37.4998094546,4
성곡동행정복지센터.홈플러스여 ,126.8038716617,37.5162758289,4
원종종합시장.성곡사거리,126.8050230728,37.5193548895,4
원종사거리,126.8050283113,37.522942713,4
서림아파트,126.8093084516,37.5239830599,4
부강아파트,126.8132304875,37.5239824561,4
고강선사유적공원앞,126.8158869479,37.5248376633,4
고강사거리,126.8162396602,37.5273016473,4
수주초등학교,126.8162398048,37.5302363468,4
서울농원,126.8163677154,37.5363092848,4
양주IC(가상),126.9192694393,37.6800869998,4
고양IC(가상),126.8166328995,37.6552758316,4
문래자이아파트,126.8945655023,37.5167634027,4
제일약품사옥,127.0203819637,37.5034067467,4
영문초등학교,126.8878994354,37.5200836963,4
KT동작지사,126.9356450677,37.513211416,4
동작구청정문,126.9401217415,37.5123760145,4
신방화역7번출구,126.8164963599,37.5669218583,4
서울금융고등학교,126.8270997845,37.5373497242,4
마곡엠밸리5단지,126.8166885314,37.5662307079,4
세풍운수종점,126.8688129328,37.4906573795,4
철산우성아파트,126.8674511624,37.4898120054,4
철산현대아파트,126.8664852755,37.4900463703,4
광복시장.철산두산위브아파트,126.8651336031,37.4896648767,4
광명1동행정복지센터,126.8633970798,37.488391301,4
고개앞,126.8623542411,37.4874430873,4
철산교,126.86027358,37.4874225959,4
경인중학교,126.8563119762,37.4966311449,4
넓은들공원,126.8388150035,37.5110266309,4
목동우성아파트입구,126.8638443913,37.5082116715,4
영인운수.차고지,126.8179302099,37.5452369482,4
방화주유소,126.8125318724,37.5661930106,4
방신전통시장,126.8128183436,37.5699185215,4
항동하버라인3단지,126.8227860796,37.4790079297,4
서울서진학교,126.8500667543,37.5660786816,4
서울서진학교.우체국앞.허준박물관,126.8512313089,37.5668574998,4
가양도시개발4단지아파트,126.8531603674,37.5653815416,4
가양도시개발5단지아파트,126.8550610541,37.5642788368,4
강서소방서.이마트.증미역,126.861847246,37.5573766585,4
대림동코오롱아파트,126.8943481198,37.5076119174,4
대림동현대3차아파트,126.8965868358,37.5043945775,4
우성2차아파트,126.8997772783,37.4952905498,4
한국방송통신대학교,126.8958000579,37.5037954007,4
대림코오롱아파트,126.8941847732,37.5070915075,4
두암빌라,126.8255199999,37.4952771641,4
신정이펜하우스2단지,126.8306789283,37.5144543387,4
신정이펜하우스5단지.서남병원,126.8333728938,37.5112155241,4
천왕역3번출구,126.8384485597,37.4871457297,4
광명북중고등학교,126.8675789043,37.4872779163,4
연서도서관.철산종합사회복지관,126.8657280673,37.4826820004,4
철산역,126.8679941702,37.476330053,4
경기항공고등학교,126.8590127973,37.4781920347,4
광명시장,126.8567218714,37.4788644988,4
금호어울림.대원칸타빌아파트,126.8663349842,37.5326446539,4
목동YMCA.서울에너지공사,126.8831049171,37.5384665675,4
신정2동주민센터,126.8713651846,37.5190601636,4
오목교역.청학스포츠타운,126.8753665844,37.5236029003,4
가양3동도시개발9단지아파트,126.8632551936,37.5597998313,4
목동파라곤,126.8755649927,37.5302416501,4
가양도시개발9단지.세현고등학교,126.8638214641,37.5596961839,4
등촌3동주공10단지아파트,126.8473221266,37.562006839,4
가양동천주교영등포공업고등학교,126.8496170754,37.56845844,4
양천향교입구,126.841545807,37.570195201,4
양천향교역.휴먼빌아파트,126.8414685823,37.5689906973,4
